"c2014","c2015","c2016","c2017","c2018","c2019","c2020","c2021","c2022"
"CKW20180326065",292,3105,"低合金卷",4,29.491,11,"2018-03-26 16:19:17","2018-03-26 16:19:17"
"CK20180326383",501,3138,"硬线",24,30.8,11,"2018-03-26 16:23:26","2018-03-26 16:23:35"
"CK20180326390",501,3138,"硬线",18,23.1,11,"2018-03-26 16:25:24","2018-03-26 16:25:35"
"CK20180326391",1744,33414,"低合金中厚板",11,40.3991,11,"2018-03-26 16:26:46","2018-03-26 16:27:00"
"CK20180326391",1744,376,"低合金中板",6,22.6506,11,"2018-03-26 16:26:46","2018-03-26 16:27:00"
"CK20180326394",1744,376,"低合金中板",22,58.2974,11,"2018-03-26 16:27:40","2018-03-26 16:27:54"
"CK20180326398",169,318,"连铸方坯",8,41.062,11,"2018-03-26 16:31:59","2018-03-26 16:31:59"
"CK20180326400",297,3115,"冷卷",1,5.11,11,"2018-03-26 16:32:25","2018-03-26 16:32:25"
"CKW20180326066",248,3109,"热卷",1,11.312,11,"2018-03-26 16:32:47","2018-03-26 16:32:47"
"CK20180326399",169,318,"连铸方坯",8,41.02,11,"2018-03-26 16:32:51","2018-03-26 16:32:51"
"CK20180326404",297,3115,"冷卷",1,6.258,11,"2018-03-26 16:33:51","2018-03-26 16:33:51"
"CKW20180326067",220,3109,"热卷",2,14.1015,11,"2018-03-26 16:33:57","2018-03-26 16:33:57"
"CK20180326406",273,3115,"冷卷",1,6.699,11,"2018-03-26 16:35:11","2018-03-26 16:35:11"
"CK20180326412",177,3115,"冷卷",7,42.644,11,"2018-03-26 16:36:57","2018-03-26 16:36:57"
"CK20180326411",2153,3114,"冷板",1,3.5,11,"2018-03-26 16:37:11","2018-03-26 16:37:11"
"CK20180326415",684,3109,"热卷",3,61.6385,11,"2018-03-26 16:38:53","2018-03-26 16:38:53"
"CKW20180326068",1091,3109,"热卷",1,12.642,11,"2018-03-26 16:39:19","2018-03-26 16:39:19"
"CKW20180326069",760,3105,"低合金卷",1,19.9395,11,"2018-03-26 16:39:37","2018-03-26 16:39:37"
"CK20180326418",1905,3109,"热卷",1,11.34,11,"2018-03-26 16:40:43","2018-03-26 16:40:43"
"CK20180326419",2121,376,"低合金中板",7,16.8035,11,"2018-03-26 16:41:07","2018-03-26 16:41:07"
"CK20180326419",2121,372,"普碳中板",9,22.2698,11,"2018-03-26 16:41:07","2018-03-26 16:41:07"
"CKW20180326070",1161,3115,"冷卷",2,9.835,11,"2018-03-26 16:41:22","2018-03-26 16:41:22"
"CK20180326421",1905,3109,"热卷",1,11.319,11,"2018-03-26 16:42:44","2018-03-26 16:42:44"
"CK20180326423",1474,376,"低合金中板",2,5.3186,11,"2018-03-26 16:42:47","2018-03-26 16:42:47"
"CK20180326422",1458,376,"低合金中板",8,18.3512,11,"2018-03-26 16:43:38","2018-03-26 16:43:38"
"CKW20180326071",789,33320,"镀铝锌卷",3,21.903,11,"2018-03-26 16:44:47","2018-03-26 16:44:47"
"CK20180326425",1400,3120,"酸洗卷",3,20.902,11,"2018-03-26 16:45:02","2018-03-26 16:45:02"
"CK20180326424",2365,376,"低合金中板",2,5.3186,11,"2018-03-26 16:45:06","2018-03-26 16:45:06"
"CK20180326426",501,3128,"螺纹钢",31,48.3,11,"2018-03-26 16:45:14","2018-03-26 16:45:35"
"CK20180326429",1400,3105,"低合金卷",5,110.635,11,"2018-03-26 16:46:13","2018-03-26 16:46:13"
"CK20180326429",1400,3109,"热卷",1,20.0585,11,"2018-03-26 16:46:13","2018-03-26 16:46:13"
"CK20180326427",1474,376,"低合金中板",2,4.9805,11,"2018-03-26 16:46:23","2018-03-26 16:46:23"
"CKW20180326072",410,3120,"酸洗卷",2,5.278,11,"2018-03-26 16:46:59","2018-03-26 16:46:59"
"CK20180326430",2365,376,"低合金中板",2,4.9805,11,"2018-03-26 16:47:19","2018-03-26 16:47:19"
"CK20180326382",972,3115,"冷卷",2,7.714,11,"2018-03-26 16:19:19","2018-03-26 16:48:17"
"CK20180326433",1621,3105,"低合金卷",1,20.216,11,"2018-03-26 16:49:01","2018-03-26 16:49:01"
"CK20180326433",1621,3109,"热卷",17,344.4735,11,"2018-03-26 16:49:01","2018-03-26 16:49:01"
"CK20180326378",250,3115,"冷卷",1,5.551,11,"2018-03-26 16:18:40","2018-03-26 16:49:06"
"CK20180326360",972,3115,"冷卷",2,9.8,11,"2018-03-26 16:04:02","2018-03-26 16:49:32"
"CK20180326331",972,3115,"冷卷",1,4.004,11,"2018-03-26 15:52:59","2018-03-26 16:49:46"
"CK20180326259",972,3115,"冷卷",1,4.151,11,"2018-03-26 15:07:36","2018-03-26 16:50:03"
"CK20180326432",1474,376,"低合金中板",1,4.0005,11,"2018-03-26 16:50:16","2018-03-26 16:50:16"
"CK20180326432",1474,33414,"低合金中厚板",4,15.1361,11,"2018-03-26 16:50:16","2018-03-26 16:50:16"
"CK20180326436",2221,376,"低合金中板",7,16.8035,11,"2018-03-26 16:50:18","2018-03-26 16:50:18"
"CK20180326436",2221,372,"普碳中板",9,22.2698,11,"2018-03-26 16:50:18","2018-03-26 16:50:18"
"CK20180326282",250,3115,"冷卷",1,4.536,11,"2018-03-26 15:26:43","2018-03-26 16:50:48"
"CK20180326434",2365,33414,"低合金中厚板",4,15.1361,11,"2018-03-26 16:51:02","2018-03-26 16:51:02"
"CK20180326434",2365,376,"低合金中板",1,4.0005,11,"2018-03-26 16:51:02","2018-03-26 16:51:02"
"CK20180326364",427,3115,"冷卷",1,5.586,11,"2018-03-26 16:09:52","2018-03-26 16:51:32"
"CK20180326296",427,3115,"冷卷",1,4.018,11,"2018-03-26 15:29:51","2018-03-26 16:51:51"
"CKW20180326073",2454,3119,"镀锌卷",4,21.343,11,"2018-03-26 16:52:07","2018-03-26 16:52:07"
"CK20180326292",427,3115,"冷卷",1,4.039,11,"2018-03-26 15:28:45","2018-03-26 16:52:12"
"CK20180326377",973,3115,"冷卷",9,39.802,11,"2018-03-26 16:17:16","2018-03-26 16:52:24"
"CK20180326260",427,3115,"冷卷",1,4.83,11,"2018-03-26 15:08:04","2018-03-26 16:52:31"
"CK20180326435",2425,323,"无缝管",85,16.6726,11,"2018-03-26 16:52:25","2018-03-26 16:52:36"
"CKW20180326074",194,3109,"热卷",1,23.0125,11,"2018-03-26 16:53:15","2018-03-26 16:53:15"
"CKW20180326075",345,3115,"冷卷",1,4.718,11,"2018-03-26 16:54:34","2018-03-26 16:54:34"
"CK20180326397",297,3115,"冷卷",1,4.963,11,"2018-03-26 16:29:44","2018-03-26 16:55:29"
"CKW20180326076",410,3115,"冷卷",1,5.936,11,"2018-03-26 16:55:52","2018-03-26 16:55:52"
"CK20180326330",297,3115,"冷卷",5,21.721,11,"2018-03-26 15:52:24","2018-03-26 16:56:16"
"CK20180326442",1474,3105,"低合金卷",2,35.8015,11,"2018-03-26 16:56:43","2018-03-26 16:56:43"
"CK20180326291",427,3115,"冷卷",1,4.711,11,"2018-03-26 15:28:16","2018-03-26 16:56:45"
"CKW20180326077",1850,3115,"冷卷",1,6.699,11,"2018-03-26 16:57:50","2018-03-26 16:57:50"
"CK20180326396",410,3115,"冷卷",2,6.608,11,"2018-03-26 16:29:23","2018-03-26 16:58:11"
"CK20180326395",410,3115,"冷卷",1,4.158,11,"2018-03-26 16:28:42","2018-03-26 16:58:49"
"CK20180326301",410,3115,"冷卷",1,3.955,11,"2018-03-26 15:33:44","2018-03-26 16:59:10"
"CK20180326445",1161,3120,"酸洗卷",2,9.989,11,"2018-03-26 16:59:22","2018-03-26 16:59:22"
"CK20180326373",410,3115,"冷卷",1,3.591,11,"2018-03-26 16:14:08","2018-03-26 16:59:27"
"CK20180326452",1400,3115,"冷卷",19,89.243,11,"2018-03-26 16:59:58","2018-03-26 16:59:58"
"CK20180326452",1400,3114,"冷板",2,7.91,11,"2018-03-26 16:59:58","2018-03-26 16:59:58"
"CK20180326446",1161,3115,"冷卷",2,14.434,11,"2018-03-26 17:00:34","2018-03-26 17:00:34"
"CK20180326447",2192,3115,"冷卷",1,5.439,11,"2018-03-26 17:02:03","2018-03-26 17:02:03"
"CK20180326450",297,3115,"冷卷",1,4.459,11,"2018-03-26 17:03:10","2018-03-26 17:03:10"
"CK20180326453",2121,33414,"低合金中厚板",4,15.6674,11,"2018-03-26 17:04:02","2018-03-26 17:04:02"
"CK20180326453",2121,376,"低合金中板",1,3.6813,11,"2018-03-26 17:04:02","2018-03-26 17:04:02"
"CK20180326454",297,3109,"热卷",5,101.9305,11,"2018-03-26 17:04:40","2018-03-26 17:04:40"
"CK20180326455",345,3115,"冷卷",1,6.062,11,"2018-03-26 17:05:18","2018-03-26 17:05:18"
"CK20180326456",2192,3115,"冷卷",1,5.817,11,"2018-03-26 17:06:07","2018-03-26 17:06:07"
"CK20180326458",364,3115,"冷卷",4,22.372,11,"2018-03-26 17:06:09","2018-03-26 17:06:09"
"CK20180326458",364,3114,"冷板",2,11.1755,11,"2018-03-26 17:06:09","2018-03-26 17:06:09"
"CKW20180326078",1598,33320,"镀铝锌卷",4,20.734,11,"2018-03-26 17:06:26","2018-03-26 17:06:26"
"CKW20180326079",279,3109,"热卷",1,10.598,11,"2018-03-26 17:06:31","2018-03-26 17:06:31"
"CK20180326457",427,3115,"冷卷",1,3.815,11,"2018-03-26 17:06:40","2018-03-26 17:06:40"
"CKW20180326080",948,3105,"低合金卷",2,38.598,11,"2018-03-26 17:07:38","2018-03-26 17:07:38"
"CKW20180326081",948,3105,"低合金卷",3,58.9715,11,"2018-03-26 17:08:28","2018-03-26 17:08:28"
"CK20180326459",297,3109,"热卷",3,21.49,11,"2018-03-26 17:09:26","2018-03-26 17:09:26"
"CKW20180326082",297,3115,"冷卷",2,11.011,11,"2018-03-26 17:09:36","2018-03-26 17:09:36"
"CK20180326461",192,379,"花纹卷",2,12.957,11,"2018-03-26 17:10:17","2018-03-26 17:10:17"
"CK20180326461",192,3109,"热卷",1,6.9125,11,"2018-03-26 17:10:17","2018-03-26 17:10:17"
"CK20180326462",189,3109,"热卷",10,128.394,11,"2018-03-26 17:12:28","2018-03-26 17:12:39"
"CKW20180326083",525,3115,"冷卷",1,6.062,11,"2018-03-26 17:13:18","2018-03-26 17:13:18"
"CKW20180326084",273,3105,"低合金卷",1,18.347,11,"2018-03-26 17:13:38","2018-03-26 17:13:38"
"CK20180326467",292,3109,"热卷",1,20.531,11,"2018-03-26 17:13:40","2018-03-26 17:13:40"
"CK20180326469",1212,33386,"普碳中厚板",6,21.8869,11,"2018-03-26 17:14:42","2018-03-26 17:14:55"
"CKW20180326085",364,3115,"冷卷",1,5.817,11,"2018-03-26 17:17:16","2018-03-26 17:17:16"
"CK20180326475",2364,3105,"低合金卷",1,18.0425,11,"2018-03-26 17:17:31","2018-03-26 17:17:31"
"CK20180326407",2197,3109,"热卷",3,45.542,11,"2018-03-26 16:36:15","2018-03-26 17:17:33"
"CK20180326474",1178,3128,"螺纹钢",11,21.651,11,"2018-03-26 17:16:55","2018-03-26 17:17:37"
"CK20180326477",2364,3105,"低合金卷",1,18.361,11,"2018-03-26 17:19:24","2018-03-26 17:19:24"
"CK20180326479",1400,3115,"冷卷",8,33.138,11,"2018-03-26 17:19:37","2018-03-26 17:19:37"
"CKW20180326086",381,3109,"热卷",1,20.531,11,"2018-03-26 17:20:17","2018-03-26 17:20:17"
"CK20180326480",501,3128,"螺纹钢",35,55.3224,11,"2018-03-26 17:20:20","2018-03-26 17:20:34"
"CK20180326481",250,3109,"热卷",3,21.49,11,"2018-03-26 17:20:36","2018-03-26 17:20:36"
"CKW20180326087",427,3115,"冷卷",1,4.214,11,"2018-03-26 17:20:55","2018-03-26 17:20:55"
"CK20180326483",967,33330,"热轧带钢",5,14.3647,11,"2018-03-26 17:22:30","2018-03-26 17:22:35"
"CK20180326484",501,36,"盘螺",24,31.5,11,"2018-03-26 17:23:51","2018-03-26 17:24:02"
"CK20180326493",1474,376,"低合金中板",3,5.628,11,"2018-03-26 17:24:03","2018-03-26 17:24:03"
"CK20180326493",1474,372,"普碳中板",23,39.6466,11,"2018-03-26 17:24:03","2018-03-26 17:24:03"
"CKW20180326088",292,3109,"热卷",1,19.383,11,"2018-03-26 17:24:56","2018-03-26 17:24:56"
"CKW20180326089",292,3109,"热卷",1,19.8485,11,"2018-03-26 17:27:09","2018-03-26 17:27:09"
"CK20180326463",1425,3115,"冷卷",2,5.376,11,"2018-03-26 17:12:45","2018-03-26 17:29:16"
"CK20180326437",1425,3115,"冷卷",1,3.318,11,"2018-03-26 16:53:57","2018-03-26 17:30:03"
"CK20180326401",1425,3115,"冷卷",1,2.59,11,"2018-03-26 16:33:07","2018-03-26 17:30:25"
"CK20180326420",427,3115,"冷卷",2,7.798,11,"2018-03-26 16:43:11","2018-03-26 17:30:47"
"CKW20180326090",2164,3115,"冷卷",2,14.434,11,"2018-03-26 17:30:49","2018-03-26 17:30:49"
"CK20180326497",292,3109,"热卷",2,26.775,11,"2018-03-26 17:30:53","2018-03-26 17:30:53"
"CKW20180326091",193,3109,"热卷",1,23.485,11,"2018-03-26 17:31:45","2018-03-26 17:31:45"
"CKW20180326092",948,3115,"冷卷",1,5.425,11,"2018-03-26 17:33:50","2018-03-26 17:33:50"
"CKW20180326093",2596,3109,"热卷",6,120.918,11,"2018-03-26 17:33:58","2018-03-26 17:33:58"
"CK20180326460",2230,3109,"热卷",1,11.319,11,"2018-03-26 17:09:59","2018-03-26 17:34:23"
"CK20180326500",2192,3115,"冷卷",3,16.653,11,"2018-03-26 17:34:45","2018-03-26 17:34:45"
"CK20180326502",292,3109,"热卷",1,14.672,11,"2018-03-26 17:35:23","2018-03-26 17:35:23"
"CKW20180326094",948,3115,"冷卷",1,4.62,11,"2018-03-26 17:36:13","2018-03-26 17:36:13"
"CK20180326504",2221,3105,"低合金卷",2,35.8015,11,"2018-03-26 17:36:19","2018-03-26 17:36:19"
"CKW20180326095",948,3115,"冷卷",2,12.383,11,"2018-03-26 17:38:47","2018-03-26 17:38:47"
"CK20180326507",961,372,"普碳中板",1,2.0503,11,"2018-03-26 17:39:18","2018-03-26 17:39:29"
"CK20180326513",1621,3109,"热卷",23,464.8014,11,"2018-03-26 17:41:25","2018-03-26 17:41:25"
"CK20180326496",1668,3109,"热卷",2,41.4022,11,"2018-03-26 17:31:05","2018-03-26 17:41:57"
"CK20180326509",1400,3115,"冷卷",20,86.8,11,"2018-03-26 17:42:19","2018-03-26 17:42:19"
"CK20180326508",702,3120,"酸洗卷",3,20.902,11,"2018-03-26 17:42:45","2018-03-26 17:42:45"
"CKW20180326096",364,3115,"冷卷",1,5.684,11,"2018-03-26 17:43:15","2018-03-26 17:43:15"
"CK20180326514",937,3133,"圆钢",11,24.0604,11,"2018-03-26 17:46:34","2018-03-26 17:46:34"
"CK20180326523",344,3109,"热卷",5,101.9305,11,"2018-03-26 17:47:08","2018-03-26 17:47:08"
"CK20180326543",1161,3115,"冷卷",20,118.797,11,"2018-03-26 17:47:40","2018-03-26 17:47:40"
"CK20180326524",972,3115,"冷卷",1,3.682,11,"2018-03-26 17:48:19","2018-03-26 17:48:19"
"CKW20180326097",427,3109,"热卷",1,6.615,11,"2018-03-26 17:51:19","2018-03-26 17:51:19"
"CKW20180326098",427,3109,"热卷",2,14.875,11,"2018-03-26 17:52:25","2018-03-26 17:52:25"
"CK20180326539",1400,372,"普碳中板",7,15.3426,11,"2018-03-26 17:53:28","2018-03-26 17:53:28"
"CK20180326546",1400,372,"普碳中板",3,7.5936,11,"2018-03-26 17:55:47","2018-03-26 17:55:47"
"CK20180326549",350,3115,"冷卷",2,13.125,11,"2018-03-26 17:56:50","2018-03-26 17:56:50"
"CKW20180326099",194,3109,"热卷",1,20.132,11,"2018-03-26 17:57:10","2018-03-26 17:57:10"
"CK20180326551",1400,33386,"普碳中厚板",1,3.7716,11,"2018-03-26 17:58:01","2018-03-26 17:58:01"
"CK20180326551",1400,376,"低合金中板",12,21.3892,11,"2018-03-26 17:58:01","2018-03-26 17:58:01"
"CK20180326551",1400,372,"普碳中板",12,17.8857,11,"2018-03-26 17:58:01","2018-03-26 17:58:01"
"CK20180326550",2121,372,"普碳中板",3,7.3626,11,"2018-03-26 17:58:18","2018-03-26 17:58:18"
"CK20180326552",1161,3109,"热卷",1,13.223,11,"2018-03-26 17:59:18","2018-03-26 17:59:18"
"CK20180326552",1161,3115,"冷卷",4,25.389,11,"2018-03-26 17:59:18","2018-03-26 17:59:18"
"CK20180326557",1161,3115,"冷卷",3,17.983,11,"2018-03-26 18:01:42","2018-03-26 18:01:42"
"CKW20180326100",194,3109,"热卷",2,40.747,11,"2018-03-26 18:01:48","2018-03-26 18:01:48"
"CK20180326555",501,36,"盘螺",24,31.5875,11,"2018-03-26 18:02:56","2018-03-26 18:03:14"
"CK20180326556",1737,33386,"普碳中厚板",1,3.3726,11,"2018-03-26 18:03:27","2018-03-26 18:03:41"
"CK20180326556",1737,372,"普碳中板",2,5.0218,11,"2018-03-26 18:03:27","2018-03-26 18:03:41"
"CKW20180326101",250,3115,"冷卷",1,5.11,11,"2018-03-26 18:03:55","2018-03-26 18:03:55"
"CK20180319632",250,3115,"冷卷",1,4.991,11,"2018-03-19 17:40:12","2018-03-26 18:04:15"
"CK20180326564",1400,372,"普碳中板",13,27.6381,11,"2018-03-26 18:06:17","2018-03-26 18:06:17"
"CK20180326571",1668,3105,"低合金卷",1,20.5695,11,"2018-03-26 18:10:23","2018-03-26 18:10:36"
"CKW20180326102",330,3109,"热卷",1,20.3455,11,"2018-03-26 18:13:30","2018-03-26 18:13:30"
"CK20180326574",2213,316,"H型钢",1,1.5288,11,"2018-03-26 18:14:30","2018-03-26 18:14:39"
"CK20180326575",2213,316,"H型钢",8,29.6352,11,"2018-03-26 18:14:58","2018-03-26 18:15:06"
"CK20180326580",501,36,"盘螺",21,27.636,11,"2018-03-26 18:19:15","2018-03-26 18:19:23"
"CK20180326580",501,3138,"硬线",3,4.2,11,"2018-03-26 18:19:15","2018-03-26 18:19:23"
"CK20180326581",501,36,"盘螺",32,42.364,11,"2018-03-26 18:20:15","2018-03-26 18:20:23"
"CK20180326587",320,3109,"热卷",2,27.244,11,"2018-03-26 18:23:19","2018-03-26 18:25:02"
"CK20180326498",320,3109,"热卷",1,13.629,11,"2018-03-26 17:31:24","2018-03-26 18:27:15"
"CKW20180326103",273,3105,"低合金卷",1,18.333,11,"2018-03-26 18:27:42","2018-03-26 18:27:42"
"CKW20180326103",194,3105,"低合金卷",1,7.819,11,"2018-03-26 18:27:42","2018-03-26 18:27:42"
"CK20180326595",427,3115,"冷卷",1,3.962,11,"2018-03-26 18:37:10","2018-03-26 18:37:10"
"CK20180326598",427,3115,"冷卷",3,10.759,11,"2018-03-26 18:38:49","2018-03-26 18:38:49"
"CK20180326599",427,3115,"冷卷",9,32.627,11,"2018-03-26 18:39:31","2018-03-26 18:39:31"
"CK20180326600",1905,3109,"热卷",1,11.368,11,"2018-03-26 18:41:07","2018-03-26 18:41:07"
"CKW20180326104",248,3109,"热卷",2,22.484,11,"2018-03-26 18:42:08","2018-03-26 18:42:08"
"CK20180326584",427,3115,"冷卷",2,9.639,11,"2018-03-26 18:21:00","2018-03-26 18:42:17"
"CK20180326582",427,3115,"冷卷",2,9.079,11,"2018-03-26 18:20:30","2018-03-26 18:43:06"
"CK20180326476",1542,379,"花纹卷",3,22.5645,11,"2018-03-26 17:19:19","2018-03-26 18:43:16"
"CK20180326583",1542,379,"花纹卷",3,36.988,11,"2018-03-26 18:20:56","2018-03-26 18:43:26"
"CK20180326604",2221,372,"普碳中板",3,7.3626,11,"2018-03-26 18:45:56","2018-03-26 18:45:56"
"CK20180326591",292,3109,"热卷",3,44.093,11,"2018-03-26 18:30:39","2018-03-26 18:50:16"
"CK20180326608",1400,33419,"矩形坯",40,49.8197,11,"2018-03-26 18:55:03","2018-03-26 18:55:03"
"CK20180326605",1621,3109,"热卷",1,19.95,11,"2018-03-26 18:55:12","2018-03-26 18:55:12"
"CK20180326609",702,33419,"矩形坯",40,49.8197,11,"2018-03-26 18:56:37","2018-03-26 18:56:37"
"CK20180326611",502,33419,"矩形坯",40,49.8197,11,"2018-03-26 18:57:34","2018-03-26 18:57:44"
"CK20180326499",2197,3109,"热卷",3,41.734,11,"2018-03-26 17:34:48","2018-03-26 19:00:37"
"CK20180326501",216,3109,"热卷",1,14.693,11,"2018-03-26 17:35:23","2018-03-26 19:01:55"
"CKW20180326105",1118,3109,"热卷",1,19.95,11,"2018-03-26 19:02:21","2018-03-26 19:02:21"
"CK20180326616",961,3105,"低合金卷",1,18.0425,11,"2018-03-26 19:00:59","2018-03-26 19:02:57"
"CK20180326590",662,3109,"热卷",1,18.06,11,"2018-03-26 18:30:13","2018-03-26 19:03:30"
"CK20180326503",662,3109,"热卷",1,20.5275,11,"2018-03-26 17:36:03","2018-03-26 19:03:56"
"CK20180326617",501,3128,"螺纹钢",10,15.8151,11,"2018-03-26 19:04:49","2018-03-26 19:04:55"
"CK20180326621",1940,3115,"冷卷",1,7.924,11,"2018-03-26 19:06:59","2018-03-26 19:06:59"
"CK20180326610",435,3109,"热卷",2,40.46,11,"2018-03-26 18:57:22","2018-03-26 19:07:38"
"CK20180326610",435,3105,"低合金卷",1,20.216,11,"2018-03-26 18:57:22","2018-03-26 19:07:38"
"CK20180326612",967,33330,"热轧带钢",14,39.928,11,"2018-03-26 18:58:46","2018-03-26 19:09:51"
"CK20180326623",501,3128,"螺纹钢",24,37.9358,11,"2018-03-26 19:09:53","2018-03-26 19:09:59"
"CKW20180326106",194,3109,"热卷",1,20.37,11,"2018-03-26 19:10:38","2018-03-26 19:10:38"
"CKW20180326107",194,3109,"热卷",1,20.251,11,"2018-03-26 19:13:15","2018-03-26 19:13:15"
"CK20180326614",702,3105,"低合金卷",4,79.2505,11,"2018-03-26 18:59:32","2018-03-26 19:15:15"
"CK20180326632",1400,33419,"矩形坯",46,57.47,11,"2018-03-26 19:15:40","2018-03-26 19:15:40"
"CK20180326633",702,33419,"矩形坯",46,57.47,11,"2018-03-26 19:16:38","2018-03-26 19:16:38"
"CK20180326619",1957,3114,"冷板",2,11.1755,11,"2018-03-26 19:07:51","2018-03-26 19:17:28"
"CK20180326634",502,33419,"矩形坯",46,57.47,11,"2018-03-26 19:17:27","2018-03-26 19:17:39"
"CK20180326589",1957,3115,"冷卷",3,16.7475,11,"2018-03-26 18:29:33","2018-03-26 19:18:16"
"CK20180326635",501,36,"盘螺",20,28,11,"2018-03-26 19:20:11","2018-03-26 19:20:24"
"CK20180326588",297,3115,"冷卷",1,4.634,11,"2018-03-26 18:28:34","2018-03-26 19:21:30"
"CK20180326628",364,3115,"冷卷",3,10.36,11,"2018-03-26 19:14:09","2018-03-26 19:21:46"
"CK20180326631",427,3115,"冷卷",1,3.108,11,"2018-03-26 19:16:13","2018-03-26 19:21:58"
"CK20180326615",427,3115,"冷卷",1,4.893,11,"2018-03-26 19:00:34","2018-03-26 19:22:20"
"CK20180326638",1400,33419,"矩形坯",46,57.8046,11,"2018-03-26 19:24:47","2018-03-26 19:24:47"
"CK20180326645",1400,33419,"矩形坯",46,57.4994,11,"2018-03-26 19:25:31","2018-03-26 19:25:31"
"CK20180326637",2229,3128,"螺纹钢",1,1.9649,11,"2018-03-26 19:25:09","2018-03-26 19:25:34"
"CK20180326641",702,33419,"矩形坯",46,57.8046,11,"2018-03-26 19:25:47","2018-03-26 19:25:47"
"CK20180326642",502,33419,"矩形坯",46,57.8046,11,"2018-03-26 19:26:38","2018-03-26 19:26:46"
"CK20180326643",2229,3128,"螺纹钢",5,9.8476,11,"2018-03-26 19:25:51","2018-03-26 19:26:59"
"CK20180326647",702,33419,"矩形坯",46,57.4994,11,"2018-03-26 19:27:26","2018-03-26 19:27:26"
"CK20180326649",502,33419,"矩形坯",46,57.4994,11,"2018-03-26 19:28:45","2018-03-26 19:28:56"
"CK20180326650",297,3114,"冷板",1,3.878,11,"2018-03-26 19:28:55","2018-03-26 19:29:05"
"CK20180326651",2197,3109,"热卷",1,12.432,11,"2018-03-26 19:29:10","2018-03-26 19:29:35"
"CK20180326622",2197,3109,"热卷",2,26.558,11,"2018-03-26 19:09:05","2018-03-26 19:29:44"
"CK20180326654",1400,33419,"矩形坯",46,57.8515,11,"2018-03-26 19:31:38","2018-03-26 19:31:38"
"CK20180326657",702,33419,"矩形坯",46,57.8515,11,"2018-03-26 19:32:57","2018-03-26 19:32:57"
"CK20180326658",2213,316,"H型钢",7,21.7266,11,"2018-03-26 19:33:49","2018-03-26 19:34:05"
"CK20180326659",502,33419,"矩形坯",46,57.8515,11,"2018-03-26 19:34:13","2018-03-26 19:34:25"
"CK20180326670",2213,316,"H型钢",1,1.9677,11,"2018-03-26 19:41:48","2018-03-26 19:42:08"
"CK20180326648",2494,3115,"冷卷",4,33.775,11,"2018-03-26 19:28:44","2018-03-26 19:43:03"
"CK20180326618",2494,3115,"冷卷",4,33.67,11,"2018-03-26 19:07:13","2018-03-26 19:43:14"
"CK20180326671",2182,318,"连铸方坯",8,41.02,11,"2018-03-26 19:43:26","2018-03-26 19:43:40"
"CK20180326673",1400,33419,"矩形坯",46,57.7178,11,"2018-03-26 19:45:00","2018-03-26 19:45:00"
"CK20180326674",702,33419,"矩形坯",46,57.7178,11,"2018-03-26 19:45:47","2018-03-26 19:45:47"
"CK20180326646",194,3109,"热卷",1,20.041,11,"2018-03-26 19:27:40","2018-03-26 19:46:34"
"CK20180326667",344,379,"花纹卷",1,10.976,11,"2018-03-26 19:39:51","2018-03-26 19:46:58"
"CK20180326677",502,33419,"矩形坯",46,57.7178,11,"2018-03-26 19:46:52","2018-03-26 19:47:04"
"CK20180326644",344,379,"花纹卷",2,19.4145,11,"2018-03-26 19:27:01","2018-03-26 19:47:40"
"CK20180326678",1178,3128,"螺纹钢",19,37.562,11,"2018-03-26 19:47:56","2018-03-26 19:50:23"
"CK20180326694",232,372,"普碳中板",6,14.7847,11,"2018-03-26 20:01:01","2018-03-26 20:01:22"
"CK20180326700",501,33527,"盘圆",24,30.8,11,"2018-03-26 20:04:04","2018-03-26 20:04:15"
"CK20180326620",250,3115,"冷卷",1,4.431,11,"2018-03-26 19:08:28","2018-03-26 20:10:18"
"CK20180326625",250,3115,"冷卷",1,5.348,11,"2018-03-26 19:11:20","2018-03-26 20:10:36"
"CK20180326706",1400,33419,"矩形坯",46,57.5673,11,"2018-03-26 20:11:43","2018-03-26 20:11:43"
